mass_ratio	chirp_mass	luminosity_distance	dec	ra	theta_jn	psi	phase	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	geocent_time
0.36587	0.48017	0.40411	0.83217	0.70332	0.48243	0.20808	0.38638	0.43629	0.31703	0.31603	0.22904	0.22733	0.24354	0.90397
0.36971	0.51653	0.39919	0.80591	0.70858	0.47396	0.20934	0.38366	0.45729	0.30396	0.31036	0.25571	0.21497	0.22745	0.91155
0.35994	0.49841	0.40258	0.82511	0.72054	0.50192	0.21226	0.41121	0.43192	0.31211	0.32318	0.2454	0.21796	0.24569	0.89402
0.35684	0.49002	0.39316	0.7988	0.71434	0.50162	0.2337	0.4105	0.46696	0.30988	0.29305	0.26082	0.21881	0.22816	0.84573
0.36016	0.47446	0.38354	0.81106	0.68989	0.47964	0.22286	0.4001	0.44654	0.29708	0.30229	0.24726	0.21261	0.22843	0.83865
0.38389	0.50729	0.39974	0.79079	0.70663	0.51375	0.25295	0.42494	0.43011	0.325	0.29774	0.23737	0.20867	0.25131	0.88718
0.37164	0.49234	0.39249	0.84821	0.71868	0.48361	0.21657	0.37003	0.44212	0.32599	0.28033	0.23793	0.20185	0.23748	0.87784
0.35695	0.51948	0.38393	0.80409	0.71895	0.51324	0.2241	0.40404	0.4649	0.32235	0.32729	0.24782	0.23416	0.22177	0.85747
0.35899	0.4956	0.38907	0.76107	0.72486	0.48968	0.21467	0.39338	0.45989	0.31937	0.30243	0.25398	0.22412	0.22215	0.87833
0.34478	0.50375	0.40897	0.80389	0.70232	0.49628	0.22727	0.40045	0.43849	0.32372	0.28605	0.2444	0.20624	0.24439	0.87531
0.35776	0.49955	0.39777	0.81984	0.69894	0.50615	0.20534	0.39933	0.44092	0.30386	0.2998	0.23847	0.21558	0.23602	0.90584
0.347	0.503	0.37357	0.7782	0.7021	0.46565	0.2216	0.40713	0.45215	0.31639	0.31369	0.25802	0.21403	0.22793	0.88127
0.3673	0.49204	0.37781	0.79608	0.72312	0.48635	0.21972	0.41722	0.42451	0.3037	0.31765	0.25085	0.24106	0.25248	0.87345
0.3723	0.49935	0.39801	0.79967	0.69828	0.49134	0.22139	0.41235	0.47856	0.31455	0.29385	0.27386	0.21744	0.23492	0.85849
0.37966	0.48904	0.4061	0.81956	0.71533	0.48944	0.21796	0.41635	0.46178	0.31242	0.2834	0.25036	0.21049	0.23936	0.93589
0.36563	0.50083	0.39175	0.79686	0.70632	0.46192	0.2178	0.38438	0.45811	0.31025	0.32211	0.26692	0.21289	0.24019	0.87415
0.35786	0.4737	0.37954	0.80757	0.7042	0.4851	0.2092	0.39774	0.47104	0.31327	0.29989	0.26737	0.20876	0.25475	0.88298
0.34596	0.48508	0.38697	0.83264	0.69885	0.48636	0.20762	0.40302	0.4538	0.31643	0.30267	0.24621	0.22069	0.25303	0.82566
0.35745	0.51245	0.39029	0.81659	0.70147	0.50772	0.21859	0.41078	0.47076	0.31585	0.29859	0.25099	0.22839	0.23321	0.90826
0.36405	0.51651	0.40039	0.82929	0.68941	0.47846	0.23065	0.38899	0.4293	0.3097	0.2829	0.24378	0.2029	0.22458	0.81311
0.37619	0.50657	0.3997	0.80845	0.70558	0.47192	0.21243	0.42632	0.45449	0.2861	0.28608	0.23779	0.21593	0.22698	0.8612
0.36739	0.48841	0.40104	0.80264	0.70647	0.46379	0.22669	0.40413	0.44642	0.29627	0.29538	0.23831	0.20702	0.25174	0.81273
0.36688	0.51827	0.41743	0.81113	0.71345	0.45214	0.21952	0.40464	0.46942	0.28746	0.2889	0.23767	0.21226	0.24344	0.89906
0.35653	0.47242	0.39358	0.82004	0.70997	0.52529	0.22876	0.39695	0.45894	0.33613	0.28682	0.24675	0.23122	0.25041	0.84097
0.37363	0.47511	0.39286	0.81877	0.71185	0.48033	0.21545	0.41412	0.45777	0.32198	0.26805	0.2514	0.20555	0.22873	0.89488
0.37409	0.50754	0.39621	0.81588	0.71141	0.45942	0.21209	0.39602	0.45542	0.28401	0.30848	0.26841	0.20483	0.25058	0.87902
0.38611	0.49507	0.40831	0.82515	0.71692	0.50736	0.21876	0.37517	0.44934	0.30477	0.29549	0.24718	0.22421	0.23801	0.89987
0.35193	0.49843	0.39506	0.82495	0.71462	0.47399	0.21968	0.41051	0.44033	0.31309	0.29501	0.25444	0.21118	0.24179	0.90773
0.36422	0.49378	0.3668	0.83467	0.7048	0.48547	0.19497	0.39967	0.45763	0.34044	0.29955	0.25796	0.20885	0.26543	0.88969
0.35976	0.49579	0.40805	0.8256	0.69064	0.481	0.21344	0.4178	0.4565	0.30459	0.29551	0.26499	0.20142	0.24705	0.86695
0.34407	0.50251	0.39627	0.84562	0.71738	0.52015	0.20391	0.43219	0.44132	0.28611	0.30058	0.2458	0.20995	0.26364	0.86996
0.34784	0.48759	0.40439	0.84451	0.71268	0.48326	0.21464	0.39345	0.45089	0.31078	0.31597	0.24903	0.20531	0.24309	0.82784
0.35329	0.49102	0.38128	0.82867	0.69786	0.45637	0.21723	0.4058	0.44631	0.30115	0.30263	0.2424	0.22287	0.22619	0.87759
0.35691	0.5142	0.39059	0.81773	0.71497	0.47228	0.21013	0.43362	0.43979	0.29325	0.29462	0.25561	0.22639	0.2518	0.80856
0.36603	0.52024	0.39226	0.82388	0.71734	0.47595	0.22673	0.39637	0.43177	0.31125	0.3171	0.26506	0.21329	0.24366	0.85042
0.33223	0.49263	0.39354	0.78729	0.69224	0.5144	0.2233	0.40747	0.4476	0.32837	0.28582	0.25577	0.20265	0.24426	0.91076
0.36299	0.49982	0.38166	0.81756	0.71642	0.47225	0.22933	0.43264	0.46187	0.31383	0.28433	0.26242	0.21094	0.23865	0.83431
0.34045	0.4937	0.39322	0.80651	0.69953	0.47314	0.22846	0.39109	0.47132	0.29474	0.25472	0.24572	0.2029	0.23747	0.81209
0.36241	0.5001	0.35997	0.81408	0.71456	0.47459	0.22819	0.37544	0.44867	0.27637	0.25985	0.2329	0.21336	0.22989	0.85733
0.33784	0.50785	0.40497	0.83028	0.71172	0.47841	0.20661	0.39666	0.45297	0.31074	0.27695	0.2339	0.20957	0.22541	0.88833
0.3694	0.50116	0.37306	0.80743	0.71331	0.45791	0.1979	0.4068	0.44766	0.3321	0.28314	0.23521	0.21712	0.22482	0.87563
0.35127	0.48795	0.38922	0.78921	0.70469	0.46755	0.2328	0.41046	0.43988	0.29965	0.29944	0.24429	0.21407	0.23786	0.87472
0.34615	0.48332	0.39044	0.81642	0.70817	0.45464	0.21242	0.39417	0.43221	0.32058	0.27397	0.26329	0.20227	0.22357	0.84046
0.35644	0.48116	0.39028	0.79425	0.71293	0.47472	0.24703	0.40848	0.43685	0.29548	0.27748	0.26927	0.21616	0.23012	0.97315
0.35863	0.50185	0.37308	0.81737	0.70387	0.50368	0.21549	0.39368	0.45087	0.32801	0.27269	0.24879	0.20174	0.22274	0.86009
0.34922	0.52662	0.38294	0.7997	0.70391	0.47017	0.22747	0.4011	0.44387	0.33378	0.28912	0.25379	0.21807	0.24036	0.87369
0.36221	0.50613	0.36675	0.81611	0.70946	0.47004	0.21582	0.41581	0.45031	0.32729	0.27858	0.23473	0.21302	0.23098	0.8884
0.33758	0.4988	0.39752	0.84441	0.71462	0.48505	0.2321	0.4106	0.44253	0.29529	0.27857	0.23293	0.19685	0.22472	0.89049
0.349	0.48146	0.38294	0.82572	0.70524	0.49347	0.23607	0.4075	0.46994	0.32273	0.30307	0.23093	0.20571	0.23617	0.91158
0.3337	0.49205	0.37606	0.84574	0.71682	0.48238	0.23567	0.4019	0.45716	0.30135	0.30363	0.27456	0.20262	0.23993	0.88537
0.33926	0.50582	0.37463	0.80048	0.70811	0.47664	0.20072	0.41199	0.47232	0.32027	0.28047	0.23859	0.20008	0.22797	0.94458
0.35278	0.50239	0.39586	0.80247	0.71616	0.45487	0.21137	0.42026	0.46222	0.27706	0.28507	0.26324	0.20258	0.23037	0.82512
